,NAME,temp_mean,month,year,temp_mean_full,temp_difference,rain_mean,rain_mean_full,rain_difference,Cost_o_C,Slope,temp_difference_abs,rain_difference_abs,production,total use,ending stock,interaction,dummy
1115,Missouri,9.189795058,11,2015,7.526617406,1.663177653,206.7941395,75.37795828,131.4161813,12.25,1,1.663177653,131.4161813,13654,13655,1760,218.5684558,0
1116,Nebraska,4.449825531,11,2015,3.705956299,0.743869231,51.27056661,17.27306235,33.99750425,12.25,1,0.743869231,33.99750425,13654,13655,1760,25.28969736,0
1117,Ohio,8.344014962,11,2015,5.71901885,2.624996112,58.81352396,70.71591353,-11.90238957,12.25,1,2.624996112,11.90238957,13654,13655,1760,31.24372634,0
1118,South Dakota,2.652213472,11,2015,1.56927109,1.082942381,23.22641934,13.45063156,9.775787779,12.25,1,1.082942381,9.775787779,13654,13655,1760,10.5866149,0
1119,Wisconsin,3.95475962,11,2015,1.457361018,2.497398602,88.66057723,44.99115596,43.66942126,12.25,1,2.497398602,43.66942126,13654,13655,1760,109.0599516,0
1120,Illinois,8.774424722,11,2016,5.91841734,2.856007381,65.28333521,71.62634888,-6.343013672,14.5,1,2.856007381,6.343013672,15226,14610,2403,18.11569387,0
1121,Indiana,8.356171847,11,2016,5.936072134,2.420099713,66.57674357,82.89485267,-16.31810909,14.5,1,2.420099713,16.31810909,15226,14610,2403,39.49145114,0
1122,Iowa,7.224671788,11,2016,3.434797439,3.789874349,35.09242079,40.39683385,-5.304413053,14.5,1,3.789874349,5.304413053,15226,14610,2403,20.10305897,0
1123,Kansas,9.778203697,11,2016,6.921230222,2.856973474,12.8630763,30.42927054,-17.56619424,14.5,1,2.856973474,17.56619424,15226,14610,2403,50.186151,0
1124,Minnesota,4.46880575,11,2016,-0.335704749,4.8045105,49.73827165,30.06103732,19.67723433,14.5,1,4.8045105,19.67723433,15226,14610,2403,94.53947894,0
1125,Missouri,10.32978779,11,2016,7.526617406,2.803170385,39.39431686,75.37795828,-35.98364142,14.5,1,2.803170385,35.98364142,15226,14610,2403,100.868278,0
1126,Nebraska,6.867409701,11,2016,3.705956299,3.161453402,23.41650798,17.27306235,6.143445628,14.5,1,3.161453402,6.143445628,15226,14610,2403,19.42221708,0
1127,Ohio,7.480924509,11,2016,5.71901885,1.761905659,32.33704879,70.71591353,-38.37886474,14.5,1,1.761905659,38.37886474,15226,14610,2403,67.61993898,0
1128,South Dakota,5.745938914,11,2016,1.56927109,4.176667823,24.11223453,13.45063156,10.66160297,14.5,1,4.176667823,10.66160297,15226,14610,2403,44.52997406,0
1129,Wisconsin,5.261865373,11,2016,1.457361018,3.804504355,47.82805436,44.99115596,2.836898394,14.5,1,3.804504355,2.836898394,15226,14610,2403,10.79299229,0
1130,Illinois,5.210235105,11,2017,5.91841734,-0.708182236,56.79675017,71.62634888,-14.82959871,19.5,1,0.708182236,14.82959871,14578,14435,2487,10.50205837,0
1131,Indiana,5.691087379,11,2017,5.936072134,-0.244984755,113.458304,82.89485267,30.56345131,19.5,1,0.244984755,30.56345131,14578,14435,2487,7.487579625,0
1132,Iowa,2.200551152,11,2017,3.434797439,-1.234246286,11.04276383,40.39683385,-29.35407002,19.5,1,1.234246286,29.35407002,14578,14435,2487,36.2301519,0
1133,Kansas,7.205944457,11,2017,6.921230222,0.284714235,4.448612409,30.42927054,-25.98065813,19.5,1,0.284714235,25.98065813,14578,14435,2487,7.397063204,0
1134,Minnesota,-2.972022191,11,2017,-0.335704749,-2.636317442,15.04041331,30.06103732,-15.02062401,19.5,1,2.636317442,15.02062401,14578,14435,2487,39.59913306,0
1135,Missouri,7.624621366,11,2017,7.526617406,0.098003961,23.08187355,75.37795828,-52.29608474,19.5,1,0.098003961,52.29608474,14578,14435,2487,5.125223436,0
1136,Nebraska,4.204004943,11,2017,3.705956299,0.498048644,6.358907807,17.27306235,-10.91415455,19.5,1,0.498048644,10.91415455,14578,14435,2487,5.435779867,0
1137,Ohio,5.190348793,11,2017,5.71901885,-0.528670057,131.0489014,70.71591353,60.33298787,19.5,1,0.528670057,60.33298787,14578,14435,2487,31.89624412,0
1138,South Dakota,1.421396564,11,2017,1.56927109,-0.147874526,6.04347998,13.45063156,-7.407151585,19.5,1,0.147874526,7.407151585,14578,14435,2487,1.095329029,0
1139,Wisconsin,-0.49227534,11,2017,1.457361018,-1.949636359,24.26313939,44.99115596,-20.72801657,19.5,1,1.949636359,20.72801657,14578,14435,2487,40.41209475,0
1140,Illinois,-2.92395911,12,2008,-0.823265973,-2.100693137,113.3535501,74.97543462,38.37811551,20.25,1,2.100693137,38.37811551,12020,12185,1474,80.62064385,0
1141,Indiana,-1.681664016,12,2008,-0.2049438,-1.476720215,131.9855693,86.95411677,45.03145254,20.25,1,1.476720215,45.03145254,12020,12185,1474,66.49885629,0
1142,Iowa,-7.930434753,12,2008,-4.774749908,-3.155684845,50.9392416,46.81234859,4.126893012,20.25,1,3.155684845,4.126893012,12020,12185,1474,13.02317374,0
1143,Kansas,-1.411252469,12,2008,-0.131095495,-1.280156974,17.52734314,25.53173355,-8.004390411,20.25,1,1.280156974,8.004390411,12020,12185,1474,10.2468762,0
1144,Minnesota,-14.04732207,12,2008,-9.75603989,-4.291282178,40.97685486,33.92662737,7.050227482,20.25,1,4.291282178,7.050227482,12020,12185,1474,30.25451555,0
1145,Missouri,-0.686026254,12,2008,0.920269048,-1.606295302,81.21661047,70.68913285,10.52747762,20.25,1,1.606295302,10.52747762,12020,12185,1474,16.91023783,0
1146,Nebraska,-6.114383711,12,2008,-3.756689508,-2.357694203,14.35031602,19.22289567,-4.872579651,20.25,1,2.357694203,4.872579651,12020,12185,1474,11.48805279,0
1147,Ohio,-0.787531341,12,2008,0.171277059,-0.9588084,118.7903365,90.04711855,28.74321792,20.25,1,0.9588084,28.74321792,12020,12185,1474,27.55923878,0
1148,South Dakota,-9.857769134,12,2008,-7.043967087,-2.813802047,19.0843532,20.5960756,-1.511722404,20.25,1,2.813802047,1.511722404,12020,12185,1474,4.253687594,0
1149,Wisconsin,-10.69833203,12,2008,-6.693751494,-4.004580536,66.43531174,52.77076017,13.66455157,20.25,1,4.004580536,13.66455157,12020,12185,1474,54.72079725,0
1150,Illinois,-1.601774361,12,2009,-0.823265973,-0.778508388,105.5892033,74.97543462,30.61376871,19.75,1,0.778508388,30.61376871,12921,12930,1675,23.83307574,0
1151,Indiana,-0.934360398,12,2009,-0.2049438,-0.729416598,81.21134202,86.95411677,-5.742774745,19.75,1,0.729416598,5.742774745,12921,12930,1675,4.188875215,0
1152,Iowa,-6.640308887,12,2009,-4.774749908,-1.865558979,69.50467608,46.81234859,22.69232749,19.75,1,1.865558979,22.69232749,12921,12930,1675,42.33387531,0
1153,Kansas,-3.33541022,12,2009,-0.131095495,-3.204314725,27.87569574,25.53173355,2.343962189,19.75,1,3.204314725,2.343962189,12921,12930,1675,7.510792557,0
1154,Minnesota,-11.13463812,12,2009,-9.75603989,-1.378598229,45.79588057,33.92662737,11.86925319,19.75,1,1.378598229,11.86925319,12921,12930,1675,16.36293144,0
1155,Missouri,-0.910930233,12,2009,0.920269048,-1.831199281,77.62322674,70.68913285,6.934093895,19.75,1,1.831199281,6.934093895,12921,12930,1675,12.69770775,0
1156,Nebraska,-7.457643728,12,2009,-3.756689508,-3.70095422,29.80361194,19.22289567,10.58071627,19.75,1,3.70095422,10.58071627,12921,12930,1675,39.15874654,0
1157,Ohio,-0.853720104,12,2009,0.171277059,-1.024997162,81.78560902,90.04711855,-8.261509531,19.75,1,1.024997162,8.261509531,12921,12930,1675,8.468023826,0
1158,South Dakota,-9.923385029,12,2009,-7.043967087,-2.879417943,29.96000728,20.5960756,9.363931683,19.75,1,2.879417943,9.363931683,12921,12930,1675,26.9626729,0
1159,Wisconsin,-7.640884568,12,2009,-6.693751494,-0.947133073,62.13860267,52.77076017,9.367842498,19.75,1,0.947133073,9.367842498,12921,12930,1675,8.872593457,0
1160,Illinois,-4.556280417,12,2010,-0.823265973,-3.733014444,44.11644818,74.97543462,-30.85898644,12,1,3.733014444,30.85898644,12540,13430,832,115.1970421,0
1161,Illinois,-4.556280417,12,2010,-0.823265973,-3.733014444,44.11644818,74.97543462,-30.85898644,12,1,3.733014444,30.85898644,12540,13430,832,115.1970421,0
1162,Indiana,-4.462995195,12,2010,-0.2049438,-4.258051395,36.40470621,86.95411677,-50.54941055,12,1,4.258051395,50.54941055,12540,13430,832,215.2419881,0
1163,Indiana,-4.462995195,12,2010,-0.2049438,-4.258051395,36.40470621,86.95411677,-50.54941055,12,1,4.258051395,50.54941055,12540,13430,832,215.2419881,0
1164,Iowa,-7.264628947,12,2010,-4.774749908,-2.489879039,32.30868961,46.81234859,-14.50365898,12,1,2.489879039,14.50365898,12540,13430,832,36.11235649,0
1165,Iowa,-7.264628947,12,2010,-4.774749908,-2.489879039,32.30868961,46.81234859,-14.50365898,12,1,2.489879039,14.50365898,12540,13430,832,36.11235649,0
1166,Kansas,-0.053821244,12,2010,-0.131095495,0.077274252,5.349154771,25.53173355,-20.18257878,12,1,0.077274252,20.18257878,12540,13430,832,1.559593675,0
1167,Kansas,-0.053821244,12,2010,-0.131095495,0.077274252,5.349154771,25.53173355,-20.18257878,12,1,0.077274252,20.18257878,12540,13430,832,1.559593675,0
1168,Minnesota,-11.41869004,12,2010,-9.75603989,-1.662650145,45.32364791,33.92662737,11.39702054,12,1,1.662650145,11.39702054,12540,13430,832,18.94925785,0
1169,Minnesota,-11.41869004,12,2010,-9.75603989,-1.662650145,45.32364791,33.92662737,11.39702054,12,1,1.662650145,11.39702054,12540,13430,832,18.94925785,0
1170,Missouri,-1.464307049,12,2010,0.920269048,-2.384576098,23.16726453,70.68913285,-47.52186831,12,1,2.384576098,47.52186831,12540,13430,832,113.3195113,0
1171,Missouri,-1.464307049,12,2010,0.920269048,-2.384576098,23.16726453,70.68913285,-47.52186831,12,1,2.384576098,47.52186831,12540,13430,832,113.3195113,0
1172,Nebraska,-3.320829071,12,2010,-3.756689508,0.435860437,9.14146696,19.22289567,-10.08142871,12,1,0.435860437,10.08142871,12540,13430,832,4.394095927,0
1173,Nebraska,-3.320829071,12,2010,-3.756689508,0.435860437,9.14146696,19.22289567,-10.08142871,12,1,0.435860437,10.08142871,12540,13430,832,4.394095927,0
1174,Ohio,-4.104916097,12,2010,0.171277059,-4.276193156,51.92959061,90.04711855,-38.11752794,12,1,4.276193156,38.11752794,12540,13430,832,162.9979121,0
1175,Ohio,-4.104916097,12,2010,0.171277059,-4.276193156,51.92959061,90.04711855,-38.11752794,12,1,4.276193156,38.11752794,12540,13430,832,162.9979121,0
1176,South Dakota,-7.808589857,12,2010,-7.043967087,-0.76462277,23.19525081,20.5960756,2.599175204,12,1,0.76462277,2.599175204,12540,13430,832,1.987388544,0
1177,South Dakota,-7.808589857,12,2010,-7.043967087,-0.76462277,23.19525081,20.5960756,2.599175204,12,1,0.76462277,2.599175204,12540,13430,832,1.987388544,0
1178,Wisconsin,-8.47940214,12,2010,-6.693751494,-1.785650645,47.15752813,52.77076017,-5.613232047,12,1,1.785650645,5.613232047,12540,13430,832,10.02327143,0
1179,Wisconsin,-8.47940214,12,2010,-6.693751494,-1.785650645,47.15752813,52.77076017,-5.613232047,12,1,1.785650645,5.613232047,12540,13430,832,10.02327143,0
1180,Illinois,2.083284837,12,2011,-0.823265973,2.90655081,84.85794559,74.97543462,9.882510971,15.25,1,2.90655081,9.882510971,12310,12605,848,28.72402026,0
1181,Indiana,2.421582444,12,2011,-0.2049438,2.626526244,118.3056754,86.95411677,31.35155865,15.25,1,2.626526244,31.35155865,12310,12605,848,82.34569159,0
1182,Iowa,-1.844940748,12,2011,-4.774749908,2.92980916,52.8028036,46.81234859,5.990455015,15.25,1,2.92980916,5.990455015,12310,12605,848,17.55088998,0
1183,Kansas,0.365167705,12,2011,-0.131095495,0.4962632,60.6098445,25.53173355,35.07811095,15.25,1,0.4962632,35.07811095,12310,12605,848,17.4079756,0
1184,Minnesota,-5.350827344,12,2011,-9.75603989,4.405212546,11.78066529,33.92662737,-22.14596208,15.25,1,4.405212546,22.14596208,12310,12605,848,97.55767002,0
1185,Missouri,2.75365298,12,2011,0.920269048,1.833383932,96.73276744,70.68913285,26.04363459,15.25,1,1.833383932,26.04363459,12310,12605,848,47.74798118,0
1186,Nebraska,-1.987865809,12,2011,-3.756689508,1.768823699,15.32096011,19.22289567,-3.901935558,15.25,1,1.768823699,3.901935558,12310,12605,848,6.901836086,0
1187,Ohio,2.560310622,12,2011,0.171277059,2.389033563,111.4658647,90.04711855,21.41874617,15.25,1,2.389033563,21.41874617,12310,12605,848,51.17010349,0
1188,South Dakota,-2.918430863,12,2011,-7.043967087,4.125536223,6.490173129,20.5960756,-14.10590247,15.25,1,4.125536223,14.10590247,12310,12605,848,58.19441161,0
1189,Wisconsin,-3.661698872,12,2011,-6.693751494,3.032052623,36.32466355,52.77076017,-16.44609662,15.25,1,3.032052623,16.44609662,12310,12605,848,49.86543041,0
1190,Illinois,2.707382008,12,2012,-0.823265973,3.530647981,57.94443077,74.97543462,-17.03100385,0,1,3.530647981,17.03100385,10725,11167,647,60.13047937,0
1191,Indiana,3.430163226,12,2012,-0.2049438,3.635107026,84.14873195,86.95411677,-2.805384819,0,1,3.635107026,2.805384819,10725,11167,647,10.19787407,0
1192,Iowa,-2.463658753,12,2012,-4.774749908,2.311091155,39.93647072,46.81234859,-6.875877873,0,1,2.311091155,6.875877873,10725,11167,647,15.89078053,0
1193,Kansas,1.219460262,12,2012,-0.131095495,1.350555757,13.60474807,25.53173355,-11.92698548,0,1,1.350555757,11.92698548,10725,11167,647,16.10805891,0
1194,Minnesota,-8.623547293,12,2012,-9.75603989,1.132492597,26.37246056,33.92662737,-7.554166809,0,1,1.132492597,7.554166809,10725,11167,647,8.555037988,0
1195,Missouri,3.697303052,12,2012,0.920269048,2.777034004,43.94361919,70.68913285,-26.74551366,0,1,2.777034004,26.74551366,10725,11167,647,74.2732009,0
1196,Nebraska,-2.464701788,12,2012,-3.756689508,1.29198772,16.02571459,19.22289567,-3.197181081,0,1,1.29198772,3.197181081,10725,11167,647,4.130718696,0
1197,Ohio,3.132700654,12,2012,0.171277059,2.961423595,120.6306844,90.04711855,30.58356588,0,1,2.961423595,30.58356588,10725,11167,647,90.57089361,0
1198,South Dakota,-5.798414379,12,2012,-7.043967087,1.245552707,15.26139261,20.5960756,-5.334682996,0,1,1.245552707,5.334682996,10725,11167,647,6.644628849,0
1199,Wisconsin,-3.917295599,12,2012,-6.693751494,2.776455896,45.45792372,52.77076017,-7.312836453,0,1,2.776455896,7.312836453,10725,11167,647,20.30376788,0
1200,Illinois,-3.230348094,12,2013,-0.823265973,-2.407082122,66.86370541,74.97543462,-8.111729211,15.25,1,2.407082122,8.111729211,13989,13050,1792,19.52559836,0
1201,Indiana,-1.446255352,12,2013,-0.2049438,-1.241311552,115.7740512,86.95411677,28.8199344,15.25,1,1.241311552,28.8199344,13989,13050,1792,35.77451749,0
1202,Iowa,-8.112352083,12,2013,-4.774749908,-3.337602175,16.46629778,46.81234859,-30.34605081,15.25,1,3.337602175,30.34605081,13989,13050,1792,101.2830452,0
1203,Kansas,-1.827611708,12,2013,-0.131095495,-1.696516212,11.22218857,25.53173355,-14.30954498,15.25,1,1.696516212,14.30954498,13989,13050,1792,24.27637506,0
1204,Minnesota,-15.05311156,12,2013,-9.75603989,-5.297071666,37.39789334,33.92662737,3.471265962,15.25,1,5.297071666,3.471265962,13989,13050,1792,18.38754457,0
1205,Missouri,-1.15848819,12,2013,0.920269048,-2.078757239,68.79802326,70.68913285,-1.891109593,15.25,1,2.078757239,1.891109593,13989,13050,1792,3.931157755,0
1206,Nebraska,-5.21609846,12,2013,-3.756689508,-1.459408952,5.911258078,19.22289567,-13.31163759,15.25,1,1.459408952,13.31163759,13989,13050,1792,19.42712307,0
1207,Ohio,-0.054509885,12,2013,0.171277059,-0.225786944,109.6035351,90.04711855,19.55641651,15.25,1,0.225786944,19.55641651,13989,13050,1792,4.415583515,0
1208,South Dakota,-10.17811637,12,2013,-7.043967087,-3.134149288,18.80023887,20.5960756,-1.795836728,15.25,1,3.134149288,1.795836728,13989,13050,1792,5.628420401,0
1209,Wisconsin,-11.21960756,12,2013,-6.693751494,-4.525856065,41.70060325,52.77076017,-11.07015692,15.25,1,4.525856065,11.07015692,13989,13050,1792,50.10193686,0
1210,Illinois,1.110156074,12,2014,-0.823265973,1.933422047,47.94200799,74.97543462,-27.03342663,15.5,1,1.933422047,27.03342663,14407,13670,1998,52.26702306,0
1211,Indiana,1.567764804,12,2014,-0.2049438,1.772708604,66.14332732,86.95411677,-20.81078945,15.5,1,1.772708604,20.81078945,14407,13670,1998,36.89146551,0
1212,Iowa,-2.143370537,12,2014,-4.774749908,2.631379371,28.49733818,46.81234859,-18.31501041,15.5,1,2.631379371,18.31501041,14407,13670,1998,48.19374058,0
1213,Kansas,1.331196846,12,2014,-0.131095495,1.462292342,35.07787444,25.53173355,9.546140883,15.5,1,1.462292342,9.546140883,14407,13670,1998,13.95924871,0
1214,Minnesota,-6.506374731,12,2014,-9.75603989,3.249665159,19.54184948,33.92662737,-14.3847779,15.5,1,3.249665159,14.3847779,14407,13670,1998,46.74571155,0
1215,Missouri,2.565558503,12,2014,0.920269048,1.645289455,57.46076744,70.68913285,-13.22836541,15.5,1,1.645289455,13.22836541,14407,13670,1998,21.76449011,0
1216,Nebraska,-2.34172993,12,2014,-3.756689508,1.414959578,29.47694423,19.22289567,10.25404856,15.5,1,1.414959578,10.25404856,14407,13670,1998,14.50906423,0
1217,Ohio,1.88614935,12,2014,0.171277059,1.714872291,65.5492794,90.04711855,-24.49783915,15.5,1,1.714872291,24.49783915,14407,13670,1998,42.01066556,0
1218,South Dakota,-4.412385655,12,2014,-7.043967087,2.631581432,17.67676987,20.5960756,-2.919305734,15.5,1,2.631581432,2.919305734,14407,13670,1998,7.682390764,0
1219,Wisconsin,-4.413241904,12,2014,-6.693751494,2.28050959,35.67236949,52.77076017,-17.09839068,15.5,1,2.28050959,17.09839068,14407,13670,1998,38.99304392,0
1220,Illinois,4.986211425,12,2015,-0.823265973,5.809477398,170.2513784,74.97543462,95.27594379,12,1,5.809477398,95.27594379,13654,13630,1785,553.5034421,0
1221,Indiana,5.757909159,12,2015,-0.2049438,5.962852959,140.1597173,86.95411677,53.20560056,12,1,5.962852959,53.20560056,13654,13630,1785,317.2571728,0
1222,Iowa,0.505208511,12,2015,-4.774749908,5.279958419,127.4986912,46.81234859,80.68634265,12,1,5.279958419,80.68634265,13654,13630,1785,426.0205342,0
1223,Kansas,2.918278915,12,2015,-0.131095495,3.04937441,62.44660303,25.53173355,36.91486948,12,1,3.04937441,36.91486948,13654,13630,1785,112.5672583,0
1224,Minnesota,-4.011747025,12,2015,-9.75603989,5.744292865,49.03765621,33.92662737,15.11102883,12,1,5.744292865,15.11102883,13654,13630,1785,86.80217512,0
1225,Missouri,5.582995276,12,2015,0.920269048,4.662726228,196.1057209,70.68913285,125.4165881,12,1,4.662726228,125.4165881,13654,13630,1785,584.7832147,0
1226,Nebraska,-1.460448625,12,2015,-3.756689508,2.296240883,41.60135423,19.22289567,22.37845856,12,1,2.296240883,22.37845856,13654,13630,1785,51.38633143,0
1227,Ohio,6.340384441,12,2015,0.171277059,6.169107382,109.9606684,90.04711855,19.9135498,12,1,6.169107382,19.9135498,13654,13630,1785,122.8488271,0
1228,South Dakota,-4.274891824,12,2015,-7.043967087,2.769075263,31.07240474,20.5960756,10.47632914,12,1,2.769075263,10.47632914,13654,13630,1785,29.00974386,0
1229,Wisconsin,-0.179505402,12,2015,-6.693751494,6.514246092,111.4401745,52.77076017,58.66941436,12,1,6.514246092,58.66941436,13654,13630,1785,382.1870033,0
1230,Illinois,-1.878609336,12,2016,-0.823265973,-1.055343363,37.13358698,74.97543462,-37.84184764,14.25,1,1.055343363,37.84184764,15226,14610,2403,39.93614277,0
1231,Indiana,-1.24031994,12,2016,-0.2049438,-1.03537614,60.46170527,86.95411677,-26.4924115,14.25,1,1.03537614,26.4924115,15226,14610,2403,27.42961076,0
1232,Iowa,-5.155040507,12,2016,-4.774749908,-0.380290599,39.52485276,46.81234859,-7.287495825,14.25,1,0.380290599,7.287495825,15226,14610,2403,2.77136615,0
1233,Kansas,-1.398523555,12,2016,-0.131095495,-1.26742806,18.39382152,25.53173355,-7.137912032,14.25,1,1.26742806,7.137912032,15226,14610,2403,9.04679,0
1234,Minnesota,-9.379122849,12,2016,-9.75603989,0.376917041,44.23659434,33.92662737,10.30996697,14.25,1,0.376917041,10.30996697,15226,14610,2403,3.886002245,0
1235,Missouri,0.046600972,12,2016,0.920269048,-0.873668076,34.63193314,70.68913285,-36.05719971,14.25,1,0.873668076,36.05719971,15226,14610,2403,31.5020243,0
1236,Nebraska,-4.72457978,12,2016,-3.756689508,-0.967890272,20.06967375,19.22289567,0.84677808,14.25,1,0.967890272,0.84677808,15226,14610,2403,0.819588266,0
1237,Ohio,-0.631101908,12,2016,0.171277059,-0.802378967,87.39338348,90.04711855,-2.653735071,14.25,1,0.802378967,2.653735071,15226,14610,2403,2.129301205,0
1238,South Dakota,-9.150772325,12,2016,-7.043967087,-2.106805238,33.24232347,20.5960756,12.64624787,14.25,1,2.106805238,12.64624787,15226,14610,2403,26.64318125,0
